"importer_iso3c","exporter_iso3c","year","total_weight_t","protein_sum","fattyacids_sum","calcium_sum","zinc_sum","iron_sum","vita_sum","vitb12_sum","protein_norm","fattyacids_norm","calcium_norm","zinc_norm","iron_norm","vita_norm","vitb12_norm","shannon_diversity","norm_sum"
"FSM","THA",2017,185.106724399574,38379017.4106487,1163031.1284863,16183705.4012467,1414889.82218511,3074737.95908557,29880679.8218793,12771729.2659942,767580.348212974,830736.52034736,12449.0041548052,128626.347471374,170818.775504754,33200.7553576436,5321553.86083094,0.908593455670479,7264965.61187985
"FSM","THA",2018,248.297016958786,50820434.5717585,1657324.53955921,22461516.9551313,1974199.15368679,4315292.68717294,36800276.5241935,18418474.2414294,1016408.69143517,1183803.2425423,17278.0899654856,179472.650335163,239738.482620719,40889.1961379927,7674364.26726225,0.887763711210317,10351954.6202991
"FSM","THA",2019,271.945382049193,55498480.0101033,1825291.51664779,24978195.9677109,2168965.95393596,4766541.86113392,43040726.9803505,20194731.7493887,1109969.60020207,1303779.65474842,19213.9968982391,197178.723085087,264807.881174107,47823.0299781672,8414471.56224528,0.889804093353891,11357244.4483314
"FSM","THA",2020,206.281399288663,42249718.4752178,1344158.73084411,18519755.2310176,1602430.06793718,3490602.24042267,33072298.8231561,14501295.8552092,844994.369504356,960113.379174364,14245.9655623212,145675.460721561,193922.346690148,36746.9986923957,6042206.60633716,0.906200495327116,8237905.12668231
"FSM","TWN",2003,0.27185926987124,59498.4338701572,1959.53209121524,42337.7057020979,2262.80993309413,4926.55250516491,63733.4569990126,19574.7452882173,1189.96867740314,1399.66577943946,32.5674659246907,205.709993917648,273.697361398051,70.8149522211251,8156.14387009056,0.942893118226602,11328.5681003947
"FSM","USA",2003,2.64317294792012,550643.556871474,14449.9035361696,206490.499502848,16628.0569176996,35051.7305023555,396270.343277636,117764.808071751,11012.8711374295,10321.3596686926,158.838845771422,1511.64153797269,1947.31836124197,440.300381419596,49068.6700298963,1.04927962353209,74460.999962424
"FSM","USA",2004,0.608236926552071,126374.572406309,3442.7756315242,49697.273738097,4172.17544381505,8548.39421721811,94081.9925255512,31760.2105903302,2527.49144812618,2459.12545108872,38.2286721062285,379.28867671046,474.910789845451,104.535547250612,13233.4210793043,0.996453979539628,19217.0016644319
"FSM","USA",2005,0.88352202213601,187001.93318247,4475.97753277639,64825.6732553911,5304.12636870503,11772.2352183047,119667.627500938,39275.4673299367,3740.03866364939,3197.12680912599,49.865902504147,482.193306245912,654.013067683592,132.964030556598,16364.7780541403,1.03699885266451,24620.9798339059
"FSM","USA",2006,0.160495223498764,32259.5399232516,1189.26960612584,15247.0462323826,1364.20939973949,3049.40924647652,20061.9029373455,13642.0939973949,645.190798465032,849.478290089886,11.7284971018328,124.019036339954,169.411624804251,22.2910032637172,5684.20583224788,0.84879452115756,7506.32508231255
"FSM","USA",2007,1.87508185044909,389604.404711685,11066.0762356788,152226.42693285,12927.2242294803,28683.8035977774,248947.534071583,109931.320615555,7792.08809423369,7904.34016834199,117.097251486808,1175.20220268003,1593.54464432097,276.608371190647,45804.7169231477,0.955023297596233,64663.5976554018
"FSM","USA",2008,6.65659902865838,1434243.60155614,32263.133416467,444166.908688894,31914.7055047167,71140.2176403251,1004599.16870158,148301.004404031,28684.8720311227,23045.0952974764,341.666852837611,2901.33686406515,3952.23431335139,1116.22129855731,61792.0851683464,1.25950614055835,121833.511825757
"FSM","USA",2009,4.38487473093311,947073.474335652,26998.4833385763,313248.068481761,21648.7595154412,50005.5146782869,704754.020648011,100254.975645199,18941.469486713,19284.6309561259,240.960052678278,1968.06904685829,2778.08414879372,783.060022942234,41772.906518833,1.27655426464389,85769.1802329444
"GBR","FJI",2001,59.1578745572513,11519781.9571157,389832.23776558,5026585.84555111,304763.219703344,572387.473717102,11484056.8688426,721196.423178226,230395.639142314,278451.598403986,3866.60449657778,27705.7472457586,31799.3040953946,12760.0631876028,300498.509657594,1.39354302184796,885477.466229228
"GBR","PNG",2003,13.6577980212154,3209582.53498562,13657.7980212154,682889.90106077,68288.990106077,105165.044763359,2458403.64381877,284082.19884128,64191.6506997124,9755.57001515386,525.2999238929,6208.09000964336,5842.50248685328,2731.55960424308,118367.582850533,1.1044958255788,207622.255590032
"GBR","PNG",2004,0.391547648318232,78701.0773119646,2901.3680740381,37197.0265902321,3328.15501070498,7439.40531804641,48943.456039779,33281.5501070497,1574.02154623929,2072.40576717007,28.6130973771016,302.559546427725,413.300295447023,54.3816178219767,13867.3125446041,0.848794521157558,18312.5944150872
"GBR","PNG",2005,26.369271906748,5491522.81194494,158629.886167307,2245474.9084921,203048.358148612,433444.19910333,3633358.91617699,1850541.76392788,109830.456238899,113307.061548076,1727.28839114777,18458.9416498738,24080.2332835183,4037.06546241888,771059.068303284,0.891953933694841,1042500.11487722
"GBR","PNG",2006,31.040760531697,6391004.98967348,201390.985329188,2747944.44091981,248218.745995648,539319.244582623,4125673.50040717,2351807.63684384,127820.09979347,143850.703806563,2113.80341609216,22565.3405450589,29962.1802545902,4584.08166711908,979919.848684933,0.873407062363235,1310816.05816783
"GBR","PNG",2007,37.2382803470188,7656178.73773357,242899.861500031,3304129.52443669,297410.012041566,646363.773803055,4961300.41636294,2810392.94032584,153123.574754671,173499.90107145,2541.63809572053,27037.2738219606,35909.0985446142,5512.55601818104,1170997.0584691,0.875617634313198,1568621.1007757
"GBR","PNG",2008,5.55805746526752,1145660.63144507,35449.9337318643,486975.948833962,43584.8816658999,94061.0058830763,755249.435443141,403255.679554741,22913.2126289014,25321.3812370459,374.596883718433,3962.26196962726,5225.61143794868,839.166039381267,168023.199814475,0.887406426622288,226659.430011098
"GBR","PNG",2009,144.985408342329,32686233.1133991,408336.720035586,9049344.34195513,863117.238171869,1586500.74542322,23530193.9235524,5648515.90417798,653724.662267983,291669.085739704,6961.03410919625,78465.2034701699,88138.9303012898,26144.6599150582,2353548.29340749,1.01412162439121,3498651.86921089
"GBR","PNG",2010,5.56396851394273,1147117.80296349,34848.3957488547,479368.653744621,42032.7411991827,90576.5810589318,769298.594062193,374786.606216139,22942.3560592698,24891.7112491819,368.745118265093,3821.15829083479,5032.03228105177,854.776215624659,156161.085923391,0.912681998909238,214071.865137619
"GBR","PNG",2011,7.54069583206219,1543548.94247962,48964.8922735411,664308.035860408,57921.2377730607,124567.714222244,1053282.93118896,518268.86272426,30870.9788495924,34974.9230525294,511.006181431083,5265.56707027824,6920.42856790245,1170.31436798773,215945.359468442,0.91040928137994,295658.577558163
"GBR","PNG",2012,24.3710066541215,5013870.16346931,153223.849415954,2111125.80199457,184059.495075988,392664.471138976,3455684.42098126,1615907.17791091,100277.403269386,109445.606725681,1623.94292461121,16732.6813705444,21814.6928410542,3839.64935664584,673294.657462878,0.919626486886653,927028.633950801
"GBR","PNG",2013,17.5117490265054,3592015.49427016,113501.713921182,1532810.80230961,134320.675595123,293049.315309071,2361451.27553329,1224504.56716829,71840.3098854032,81072.6528008445,1179.08523254585,12210.9705086475,16280.5175171706,2623.83475059255,510210.23632012,0.903019400061684,695417.607015325
"GBR","PNG",2014,30.6802162219863,6264779.78980297,204164.880600385,2725474.75497433,238638.331771544,522790.163336176,4105276.89414319,2201359.28146738,125295.595796059,145832.057571704,2096.51904228795,21694.3937974131,29043.8979631209,4561.41877127021,917233.033944741,0.896977265361567,1245756.9168866
"GBR","PNG",2015,15.4765471606509,3177010.73379065,99687.0819555413,1359656.51214042,119729.751692028,257751.317177117,2141009.14271967,1084405.6489836,63540.214675813,71205.0585396723,1045.8896247234,10884.5228810935,14319.5176209509,2378.89904746631,451835.687076501,0.901976012419918,615209.78946622
"GBR","PNG",2016,145.78650063262,31812685.6165558,598578.892806404,10361452.6698129,949269.841892221,1882608.15104907,22224609.3710089,7167005.92507269,636253.712331116,427556.352004575,7970.34820754836,86297.2583538383,104589.341724948,24694.0104122321,2986252.46878029,0.975443858415639,4273613.49181455
"GBR","PNG",2017,18.2765108551219,3790329.10088609,112336.766196693,1562759.94267945,139684.425565271,301832.003678539,2475335.86528826,1274580.40668856,75806.5820177218,80240.5472833519,1202.12303283034,12698.5841422973,16768.4446488077,2750.37318365362,531075.169453566,0.896831049306639,720541.823762229
"GBR","PNG",2018,10.3878973489575,2126641.33587653,68844.2730567418,925557.304574371,82244.5995524717,179614.853807573,1383329.69389895,771075.448742224,42532.8267175307,49174.4807548156,711.967157364901,7476.78177749743,9978.60298930963,1537.03299322105,321281.436975927,0.883865574793694,432693.129365666
"GBR","PNG",2019,26.1661180046526,5310717.71999159,182284.640130275,2392254.67247804,211979.028388245,468704.227035125,3394489.19511196,2034501.61439754,106214.354399832,130203.314378768,1840.19590190618,19270.8207625677,26039.1237241736,3771.65466123551,847709.005998974,0.873247163879857,1135048.46982746
"GBR","PNG",2020,17.850469877894,3680944.53651629,114534.293652823,1564222.9074943,140662.99750241,306751.366239083,2360091.71536564,1323756.78427511,73618.8907303257,81810.2097520167,1203.24839038023,12787.5452274918,17041.742568838,2622.32412818405,551565.326781294,0.879621605459479,740649.287578531
"GBR","SLB",2000,3487.4996303242,813650619.625581,4940004.7985378,174459429.056886,16942811.5439347,30196681.8947091,556062599.114185,82775605.0187006,16273012.3925116,3528574.85609843,134199.560812989,1540255.59490316,1677593.43859495,617847.332349094,34489835.4244586,1.09682845078654,58261318.5997288
"GBR","SLB",2011,13.5488504640404,3165544.01575966,16415.1028073749,690500.980900971,67481.0901505361,106690.123814809,2407163.79777519,282771.536766471,63310.8803151931,11725.0734338392,531.154600693055,6134.64455913965,5927.22910082273,2674.62644197243,117821.473652696,1.12258359432871,208125.082104356
"GBR","SLB",2018,11.1739791615197,2251826.22644665,81389.3873980648,1047825.61268115,93249.0089842167,208458.361600206,1404134.68374123,921379.931791995,45036.5245289329,58135.2767129034,806.019702062422,8477.18263492879,11581.0200889003,1560.14964860136,383908.304913331,0.857469325069629,509504.478229661
"GBR","SLB",2019,24.4812584013549,4949260.27157343,175053.12238142,2272168.35771198,202082.64265734,449762.289619843,3113971.20171592,1976185.61063428,98985.2054314686,125037.944558157,1747.8218136246,18371.1493324855,24986.7938677691,3459.96800190658,823410.671097616,0.862844524965446,1095999.55410303
"GRC","PNG",2005,0.146746660184284,29496.0786970411,1087.39275196554,13940.932717507,1247.34661156641,2788.1865435014,18343.3325230355,12473.4661156641,589.921573940822,776.709108546814,10.7237943980823,113.395146506037,154.899252416744,20.3814805811506,5197.27754819337,0.84879452115756,6863.30790458303
"GRC","PNG",2006,0.855914854643606,175688.469053076,5654.27528588411,76481.5803929951,6899.58386905918,15049.4325044715,112893.094472631,65861.4907060161,3513.76938106152,4038.76806134579,58.8319849176885,627.234897187198,836.079583581751,125.436771636257,27442.2877941734,0.87006856331586,36642.4084739036
"GRC","PNG",2007,1.38045390360629,282638.431430854,9254.99485141678,124304.183893493,11201.9408623897,24511.2911124109,180915.438666359,107581.698425812,5652.76862861709,6610.71060815485,95.6186029949943,1018.35826021725,1361.73839513394,201.017154073732,44825.7076774215,0.867337607420775,59765.9193266134
"GRC","PNG",2009,3.9814560544851,898448.893388341,10993.4831443195,248299.201950861,23736.0002122726,43018.5074253275,656496.490752577,153043.948829915,17968.9778677668,7852.48796022818,190.999386116047,2157.81820111569,2389.91707918486,729.440545280641,63768.3120124646,1.01708831748306,95057.9530521568
"GRC","PNG",2015,0.102519264256577,20606.372115572,759.667748141236,9739.33010437481,871.413746180904,1947.86602087496,12814.9080320721,8714.13746180904,412.12744231144,542.619820100883,7.49179238798062,79.2194314709913,108.214778937498,14.2387867023023,3630.8906090871,0.848794521157559,4794.8026609982
"GRC","PNG",2016,13.8731731641003,3029851.98077674,56591.9913507747,984047.919441424,90353.9255007395,178942.64639347,2116581.47559072,682354.47896927,60597.0396155348,40422.850964839,756.959938031865,8213.99322733995,9941.25813297058,2351.7571951008,284314.366237196,0.974419235432989,406598.225311013
"GRC","PNG",2017,0.431091983334468,86649.488650228,3194.39159650841,40953.7384167745,3664.28185834298,8190.74768335489,53886.4979168085,36642.8185834298,1732.98977300456,2281.70828322029,31.5028757052112,333.116532576635,455.041537964161,59.8738865742317,15267.8410764291,0.848794521157558,20162.0739654742
"GRC","PNG",2018,0.261250691339284,52511.3889591961,1935.86762282409,24818.815677232,2220.63087638391,4963.7631354464,32656.3364174105,22206.3087638391,1050.22777918392,1382.76258773149,19.0913966747938,201.875534216719,275.764618635911,36.2848182415672,9252.62865159963,0.848794521157559,12218.635386284
"GRC","PNG",2019,0.678751281966801,136429.007675327,5029.54699937399,64481.3717868461,5769.38589671781,12896.2743573692,84843.9102458501,57693.8589671781,2728.58015350654,3592.53357098142,49.6010552206508,524.489626974346,716.45968652051,94.2710113842779,24039.1079029909,0.848794521157558,31745.0430075786
"GRC","PNG",2020,1.11010309745464,228528.269950818,7208.26752292671,98315.981572614,8880.24645281957,19298.0681105933,147494.213797535,84166.9238522214,4570.56539901636,5148.76251637622,75.62767813278,807.295132074507,1072.11489503296,163.882459775039,35069.5516050923,0.873253839498398,46907.7996855001
"GRC","SLB",2000,15.9213861104077,3714536.78772924,22552.4679919394,796454.831554419,77348.5513923286,137856.081049715,2538577.28473244,377893.192178724,74290.7357545848,16108.9057085282,612.657562734169,7031.68649021169,7658.67116942859,2820.64142748049,157455.496741135,1.09682845078654,265978.794854103
"GRC","SLB",2016,12.9053445292531,2830443.69734215,50352.335113853,898820.42137435,82678.9323484378,162255.043232209,1987862.93855692,610045.142878421,56608.8739468429,35965.9536527522,691.400324134115,7516.26657713071,9014.16906845605,2208.73659839658,254185.476199342,0.983575024954548,366190.876367055
"GRC","SLB",2019,20.6775526211187,4180283.05666705,147854.742194649,1919136.67224027,170684.627761236,379881.755183565,2630146.79754229,1669141.40127398,83605.6611333409,105610.530139035,1476.25897864636,15516.7843419305,21104.5419546425,2922.38533060255,695475.583864159,0.862844524965444,925711.745742356
"GRC","SLB",2020,20.386083618296,4445337.39594132,84558.989526466,1464099.58606624,134995.875614647,266201.564463571,3131466.52917901,1031120.34431592,88906.7479188263,60399.27823319,1126.23045082019,12272.3523286043,14788.9758035317,3479.40725464334,429633.4767983,0.96643518287621,610606.468787916
"HND","FJI",2019,0.195587337268324,36770.4194064449,1454.19185258999,17602.8603541492,977.93668634162,1858.07970404908,39117.4674536648,1369.11136087827,735.408388128898,1038.70846613571,13.540661810884,88.9033351219655,103.226650224949,43.4638527262942,570.463067032613,1.3968142177516,2593.71442118131
"HRV","PNG",2016,3.6492320150854,795341.040133654,15061.6543454826,261898.420859462,24014.861041925,46960.8009821107,568844.651366942,179901.089992928,15906.8208026731,10758.3245324876,201.460323738047,2183.16918562954,2608.93338789504,632.049612629936,74958.7874970532,0.97579897733217,107249.545342106
